Date,CondNum,RNum,OverallSocResp,OverallFoodResp,OverallSocRew,OverallFoodRew,SocDistIncr,FoodDistIncr,MaxTime(min),SessionTimer,ActiveSessionTime,SocialFR,FoodFR,ifEXPCond,TimeBankNum,SocTimeBank,FoodTimeBank,aggregateSocRew,aggregateFoodRew,LargerTBSoc,LargerTBFood,LargerTBCounter
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,0,1,3,1,3,3,19,0
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,1,1,3,2,6,3,19,0
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,2,0,5,2,11,3,19,0
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,3,1,3,3,14,3,19,0
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,4,0,5,3,19,3,19,0
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,5,0,5,3,24,0,20,1
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,6,0,5,3,29,0,20,1
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,7,0,1,3,30,0,20,1
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,8,0,5,3,35,0,20,1
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,9,0,4,3,39,0,20,1
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,10,1,3,4,42,3,19,2
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,11,0,4,4,46,3,19,2
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,12,1,3,5,49,3,19,2
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,13,0,6,5,55,3,19,2
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,14,1,3,6,58,3,19,2
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,15,0,4,6,62,1,21,3
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,16,0,5,6,67,1,21,3
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,17,1,2,7,69,1,21,3
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,18,0,5,7,74,1,21,3
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,19,0,5,7,79,1,21,3
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,20,1,3,8,82,2,20,4
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,21,0,5,8,87,2,20,4
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,22,0,5,8,92,2,20,4
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,23,1,4,9,96,2,20,4
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,24,0,3,9,99,2,20,4
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,25,1,1,10,100,4,10,5
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,26,1,1,11,101,4,10,5
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,27,0,4,11,105,4,10,5
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,28,1,3,12,108,4,10,5
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,29,1,1,13,109,4,10,5
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,30,1,1,14,110,4,7,6
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,31,1,0,15,110,4,7,6
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,32,1,0,16,110,4,7,6
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,33,1,1,17,111,4,7,6
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,34,0,5,17,116,4,7,6
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,35,1,2,18,118,5,2,7
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,36,1,0,19,118,5,2,7
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,37,1,0,20,118,5,2,7
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,38,2,0,22,118,5,2,7
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,39,0,0,22,118,5,2,7
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,40,1,0,23,118,6,0,8
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,41,2,0,25,118,6,0,8
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,42,1,0,26,118,6,0,8
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,43,1,0,27,118,6,0,8
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,44,1,0,28,118,6,0,8
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,45,0,2,28,120,3,13,9
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,46,1,2,29,122,3,13,9
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,47,1,3,30,125,3,13,9
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,48,0,4,30,129,3,13,9
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,49,1,2,31,131,3,13,9
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,50,1,2,32,133,4,15,10
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,51,1,3,33,136,4,15,10
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,52,0,4,33,140,4,15,10
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,53,0,5,33,145,4,15,10
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,54,2,1,35,146,4,15,10
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,55,1,3,36,149,3,6,11
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,56,0,3,36,152,3,6,11
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,57,1,0,37,152,3,6,11
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,58,0,0,37,152,3,6,11
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,59,1,0,38,152,3,6,11
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,60,0,0,38,152,0,0,12
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,61,0,0,38,152,0,0,12
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,62,0,0,38,152,0,0,12
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,63,0,0,38,152,0,0,12
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,64,0,0,38,152,0,0,12
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,65,0,0,38,152,0,0,13
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,66,0,0,38,152,0,0,13
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,67,0,0,38,152,0,0,13
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,68,0,0,38,152,0,0,13
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,69,0,0,38,152,0,0,13
2018-07-31,1,R?,38,152,38,152,60,60,60,3600,1080,1,1,N,70,0,0,38,152,0,0,14
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,0,1,2,1,2,4,16,0
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,1,1,3,2,5,4,16,0
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,2,1,3,3,8,4,16,0
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,3,0,5,3,13,4,16,0
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,4,1,3,4,16,4,16,0
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,5,1,3,5,19,1,22,1
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,6,0,4,5,23,1,22,1
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,7,0,6,5,29,1,22,1
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,8,0,4,5,33,1,22,1
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,9,0,5,5,38,1,22,1
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,10,0,6,5,44,3,18,2
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,11,0,3,5,47,3,18,2
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,12,1,3,6,50,3,18,2
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,13,1,3,7,53,3,18,2
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,14,1,3,8,56,3,18,2
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,15,1,3,9,59,2,19,3
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,16,0,4,9,63,2,19,3
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,17,0,4,9,67,2,19,3
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,18,1,4,10,71,2,19,3
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,19,0,4,10,75,2,19,3
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,20,1,3,11,78,2,14,4
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,21,0,1,11,79,2,14,4
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,22,0,4,11,83,2,14,4
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,23,1,2,12,85,2,14,4
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,24,0,4,12,89,2,14,4
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,25,1,3,13,92,4,15,5
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,26,1,2,14,94,4,15,5
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,27,1,5,15,99,4,15,5
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,28,0,3,15,102,4,15,5
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,29,1,2,16,104,4,15,5
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,30,1,2,17,106,3,10,6
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,31,0,2,17,108,3,10,6
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,32,0,2,17,110,3,10,6
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,33,1,2,18,112,3,10,6
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,34,1,2,19,114,3,10,6
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,35,0,3,19,117,4,12,7
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,36,1,3,20,120,4,12,7
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,37,1,2,21,122,4,12,7
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,38,1,2,22,124,4,12,7
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,39,1,2,23,126,4,12,7
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,40,1,1,24,127,3,1,8
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,41,1,0,25,127,3,1,8
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,42,1,0,26,127,3,1,8
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,43,0,0,26,127,3,1,8
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,44,0,0,26,127,3,1,8
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,45,1,0,27,127,3,0,9
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,46,1,0,28,127,3,0,9
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,47,1,0,29,127,3,0,9
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,48,0,0,29,127,3,0,9
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,49,0,0,29,127,3,0,9
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,50,1,0,30,127,2,0,10
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,51,0,0,30,127,2,0,10
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,52,0,0,30,127,2,0,10
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,53,0,0,30,127,2,0,10
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,54,1,0,31,127,2,0,10
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,55,0,0,31,127,1,0,11
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,56,0,0,31,127,1,0,11
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,57,0,0,31,127,1,0,11
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,58,1,0,32,127,1,0,11
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,59,0,0,32,127,1,0,11
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,60,0,0,32,127,0,0,12
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,61,0,0,32,127,0,0,12
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,62,0,0,32,127,0,0,12
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,63,0,0,32,127,0,0,12
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,64,0,0,32,127,0,0,12
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,65,0,0,32,127,0,0,13
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,66,0,0,32,127,0,0,13
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,67,0,0,32,127,0,0,13
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,68,0,0,32,127,0,0,13
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,69,0,0,32,127,0,0,13
2018-07-31,1,R?,32,127,32,127,60,60,60,3600,1384,1,1,N,70,0,0,32,127,0,0,14
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,0,1,0,1,0,1,18,0
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,1,0,4,1,4,1,18,0
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,2,0,5,1,9,1,18,0
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,3,0,4,1,13,1,18,0
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,4,0,5,1,18,1,18,0
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,5,0,5,1,23,0,21,1
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,6,0,4,1,27,0,21,1
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,7,0,3,1,30,0,21,1
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,8,0,5,1,35,0,21,1
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,9,0,4,1,39,0,21,1
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,10,0,2,1,41,0,18,2
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,11,0,3,1,44,0,18,2
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,12,0,4,1,48,0,18,2
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,13,0,5,1,53,0,18,2
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,14,0,4,1,57,0,18,2
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,15,0,4,1,61,3,8,3
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,16,1,0,2,61,3,8,3
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,17,0,3,2,64,3,8,3
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,18,2,0,4,64,3,8,3
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,19,0,1,4,65,3,8,3
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,20,0,5,4,70,0,15,4
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,21,0,4,4,74,0,15,4
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,22,0,5,4,79,0,15,4
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,23,0,1,4,80,0,15,4
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,24,0,0,4,80,0,15,4
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,25,1,0,5,80,1,16,5
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,26,0,2,5,82,1,16,5
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,27,0,4,5,86,1,16,5
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,28,0,5,5,91,1,16,5
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,29,0,5,5,96,1,16,5
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,30,1,3,6,99,4,3,6
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,31,1,0,7,99,4,3,6
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,32,1,0,8,99,4,3,6
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,33,1,0,9,99,4,3,6
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,34,0,0,9,99,4,3,6
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,35,1,0,10,99,1,0,7
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,36,0,0,10,99,1,0,7
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,37,0,0,10,99,1,0,7
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,38,0,0,10,99,1,0,7
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,39,0,0,10,99,1,0,7
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,40,1,1,11,100,1,17,8
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,41,0,4,11,104,1,17,8
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,42,0,3,11,107,1,17,8
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,43,0,4,11,111,1,17,8
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,44,0,5,11,116,1,17,8
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,45,0,4,11,120,3,11,9
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,46,0,4,11,124,3,11,9
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,47,1,0,12,124,3,11,9
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,48,0,3,12,127,3,11,9
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,49,2,0,14,127,3,11,9
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,50,0,0,14,127,0,0,10
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,51,0,0,14,127,0,0,10
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,52,0,0,14,127,0,0,10
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,53,0,0,14,127,0,0,10
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,54,0,0,14,127,0,0,10
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,55,1,1,15,128,3,1,11
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,56,1,0,16,128,3,1,11
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,57,0,0,16,128,3,1,11
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,58,0,0,16,128,3,1,11
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,59,1,0,17,128,3,1,11
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,60,0,0,17,128,0,0,12
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,61,0,0,17,128,0,0,12
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,62,0,0,17,128,0,0,12
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,63,0,0,17,128,0,0,12
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,64,0,0,17,128,0,0,12
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,65,0,0,17,128,0,0,13
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,66,0,0,17,128,0,0,13
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,67,0,0,17,128,0,0,13
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,68,0,0,17,128,0,0,13
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,69,0,0,17,128,0,0,13
2018-07-31,1,R?,17,128,17,128,60,60,60,3600,1709,1,1,N,70,0,0,17,128,0,0,14
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,0,0,1,0,1,3,2,0
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,1,1,0,1,1,3,2,0
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,2,1,1,2,2,3,2,0
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,3,1,0,3,2,3,2,0
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,4,0,0,3,2,3,2,0
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,5,0,0,3,2,2,1,1
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,6,1,0,4,2,2,1,1
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,7,0,1,4,3,2,1,1
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,8,0,0,4,3,2,1,1
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,9,1,0,5,3,2,1,1
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,10,1,0,6,3,1,1,2
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,11,0,1,6,4,1,1,2
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,12,0,0,6,4,1,1,2
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,13,0,0,6,4,1,1,2
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,14,0,0,6,4,1,1,2
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,15,0,0,6,4,3,0,3
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,16,1,0,7,4,3,0,3
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,17,1,0,8,4,3,0,3
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,18,1,0,9,4,3,0,3
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,19,0,0,9,4,3,0,3
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,20,1,0,10,4,3,0,4
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,21,0,0,10,4,3,0,4
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,22,1,0,11,4,3,0,4
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,23,1,0,12,4,3,0,4
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,24,0,0,12,4,3,0,4
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,25,1,0,13,4,2,1,5
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,26,0,0,13,4,2,1,5
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,27,1,1,14,5,2,1,5
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,28,0,0,14,5,2,1,5
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,29,0,0,14,5,2,1,5
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,30,0,0,14,5,0,0,6
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,31,0,0,14,5,0,0,6
2018-07-31,1,R?,14,5,14,0,30,30,30,1800,1122,1,100,Y,32,0,0,14,5,0,0,6
2018-08-01,1,R?,25,216,25,216,60,60,60,3600,606,1,1,N,0,1,2,1,2,1,22,0
2018-08-01,1,R?,25,216,25,216,60,60,60,3600,606,1,1,N,1,0,5,1,7,1,22,0
2018-08-01,1,R?,25,216,25,216,60,60,60,3600,606,1,1,N,2,0,5,1,12,1,22,0
2018-08-01,1,R?,25,216,25,216,60,60,60,3600,606,1,1,N,3,0,5,1,17,1,22,0
2018-08-01,1,R?,25,216,25,216,60,60,60,3600,606,1,1,N,4,0,5,1,22,1,22,0
2018-08-01,1,R?,25,216,25,216,60,60,60,3600,606,1,1,N,5,0,5,1,27,0,25,1
2018-08-01,1,R?,25,216,25,216,60,60,60,3600,606,1,1,N,6,0,5,1,32,0,25,1
2018-08-01,1,R?,25,216,25,216,60,60,60,3600,606,1,1,N,7,0,6,1,38,0,25,1
2018-08-01,1,R?,25,216,25,216,60,60,60,3600,606,1,1,N,8,0,5,1,43,0,25,1
